OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,NORAD_CAT_ID,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,decay_risk_flag,epoch_age_days,decay_risk_score
STARLINK-36142,2025-288Y,2026-07-16 05:23:07.176768,15.27582145,0.00011342,43.0026,17.6854,286.4523,73.6204,66981,3494,0.0002051454,5.388e-05,0.0,False,1.3249004541898148,0.10569086887744947
STARLINK-36113,2025-288Z,2026-07-15 22:12:49.623840,15.27596154,0.0002149,43.0043,18.8765,258.8476,101.2135,66982,3490,0.00028075,7.475e-05,0.0,False,1.6237147241898149,0.3334310046124332
STARLINK-36145,2025-288AA,2026-07-16 05:24:58.207680,15.27583335,0.00016773,43.004,17.6902,268.7025,91.3634,66983,3494,0.00033917082,9.084e-05,0.0,False,1.3236153741898147,0.5094092582709281
STARLINK-35591,2025-288AB,2026-07-15 21:48:59.071392,15.27562611,0.0002163,43.0046,19.6132,275.4184,84.6421,66984,3489,0.00023224,6.13e-05,0.0,False,1.6402720441898149,0.187306642014072
STARLINK-36103,2025-288AC,2026-07-15 21:50:50.465184,15.27582996,0.0001666,43.003,19.6195,268.6447,91.4214,66985,3489,0.00029018,7.732e-05,0.0,False,1.6389827641898147,0.36183654448673835
STARLINK-36135,2025-288AD,2026-07-16 05:13:51.845088,15.27585097,0.00023924,43.0032,17.6311,268.9701,91.0877,66986,3494,0.00034007546,9.109e-05,0.0,False,1.331327904189815,0.5121342622573429
STARLINK-36147,2025-288AE,2026-07-16 05:02:45.892896,15.2757785,7.899e-05,43.001,17.5719,277.3157,82.7604,66987,3494,0.00042078672,0.00011334,0.0,False,1.3390356841898148,0.7552569466937601
STARLINK-35660,2025-293A,2026-07-16 04:59:23.246016,14.98334137,0.00032029,70.0014,130.6181,259.8946,100.1852,67003,3413,0.00019394326,2.222e-05,0.0,False,1.3413811341898148,0.07194719608343571
STARLINK-35913,2025-293B,2026-07-16 04:11:17.507616,14.9833129,0.00035086,70.0002,130.5023,255.7118,104.3652,67004,3412,1.777615e-06,-7.2e-07,0.0,False,1.3747808841898148,0.0
STARLINK-36148,2025-293C,2026-07-16 06:11:28.431744,14.98338679,0.00031449,70.0013,130.3915,262.046,98.0342,67005,3414,0.00022410146,2.583e-05,0.0,False,1.2913211141898149,0.16279130558897884
STARLINK-36156,2025-293D,2026-07-16 04:47:22.078176,14.98331845,0.00032267,70.0014,130.5876,264.3537,95.7254,67006,3413,0.00026300504,3.047e-05,0.0,False,1.3497279841898147,0.2799787067494479
STARLINK-36123,2025-293E,2026-07-16 05:23:24.689184,14.98344526,0.00036042,70.0013,130.2735,260.6136,99.4616,67007,3414,0.00035290762,4.122e-05,0.0,False,1.3246977641898148,0.5507879666638608
STARLINK-36163,2025-293F,2026-07-16 05:59:26.764512,14.98329616,0.00035848,70.0008,130.3624,273.4187,86.6562,67008,3414,-5.3885997e-05,-7.36e-06,0.0,False,1.2996737441898147,0.0
STARLINK-36118,2025-293G,2026-07-16 05:35:25.071648,14.98334831,0.00032641,70.0015,130.3025,261.4641,98.6149,67009,3414,0.00027884687,3.236e-05,0.0,False,1.316360004189815,0.32769829675442824
STARLINK-36189,2025-293H,2026-07-16 05:05:21.562368,14.98332864,0.00026896,70.001,130.2284,260.9897,99.0958,67010,3414,0.00014332051,1.618e-05,0.0,False,1.3372339541898148,0.0
STARLINK-36167,2025-293J,2026-07-16 05:11:22.186464,14.98334578,0.00031185,70.0008,130.2428,260.1211,99.9596,67011,3414,0.0001293827,1.451e-05,0.0,False,1.333060064189815,0.0
STARLINK-36175,2025-293K,2026-07-16 04:53:22.702272,14.98345822,0.00027912,70.0014,130.6012,260.0637,100.0207,67012,3413,0.00019307145,2.212e-05,0.0,False,1.3455540941898148,0.06932108434241581
STARLINK-35856,2025-293L,2026-07-16 06:17:29.029056,14.98324934,0.00037523,70.0012,130.4037,264.2588,95.8143,67013,3414,0.00027163306,3.149e-05,0.0,False,1.2871475341898149,0.30596848046591685
STARLINK-36207,2025-293M,2026-07-16 06:05:27.916512,14.9833459,0.00028036,70.0015,130.3736,269.4754,90.6083,67014,3414,0.00011846534,1.321e-05,0.0,False,1.2954937441898147,0.0
STARLINK-36093,2025-293N,2026-07-16 05:41:25.522944,14.98335138,0.00027158,70.0012,130.3163,259.9707,100.1145,67015,3414,0.00019987014,2.293e-05,0.0,False,1.3121881141898146,0.08980045442598317
STARLINK-36120,2025-293P,2026-07-16 05:53:28.023072,14.98322334,0.00031248,70.0009,130.3446,258.0647,102.0162,67016,3414,0.00039021355,4.565e-05,0.0,False,1.3038258441898147,0.663162842821129
STARLINK-35498,2025-293Q,2026-07-16 05:29:24.034560,14.98338009,0.00030571,70.0013,130.2859,267.3104,92.7705,67017,3414,0.00028323176,3.289e-05,0.0,False,1.3205386741898149,0.34090669206083773
STARLINK-36106,2025-293R,2026-07-16 05:17:23.068896,14.98334123,0.00028799,70.001,130.2574,267.9894,92.0935,67018,3414,0.00023898482,2.76e-05,0.0,False,1.3288831841898148,0.20762374206232342
