OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,NORAD_CAT_ID,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,decay_risk_flag,epoch_age_days,decay_risk_score
STARLINK-34923,2025-179N,2026-07-15 09:19:13.340640,15.18360731,1.86e-06,97.2848,236.7581,233.3361,126.7872,65247,5108,0.0633956,0.01419969,0.0,True,2.160940224189815,190.45128766800502
STARLINK-34925,2025-179Q,2026-07-16 04:04:24.675456,15.0800254,0.00019021,97.2852,237.5399,128.3649,231.7751,65249,5115,0.039608015,0.00650574,0.0,True,1.379559034189815,118.79707831159736
STARLINK-35176,2025-211L,2026-07-16 07:02:25.950624,15.07399951,0.00011899,97.281,238.7207,74.0898,286.0462,65662,4639,0.031708653,0.00509778,0.0,True,1.2559331641898148,95.00220638449541
STARLINK-34947,2025-175L,2026-07-16 07:29:24.342720,15.07185603,0.00022871,97.2849,67.2988,96.7068,263.4421,65184,5199,0.028496198,0.00452308,0.0,True,1.237201774189815,85.32548118864057
STARLINK-35351,2025-211S,2026-07-16 05:03:04.280544,15.07097528,0.00013476,97.2817,238.6819,102.4406,257.6973,65668,4638,0.026880381,0.00428344,0.0,True,1.3388228641898148,80.45823259658539
STARLINK-34962,2025-179P,2026-07-16 06:02:57.628896,15.09829973,0.0002357,97.2844,237.5772,79.8883,280.2612,65248,5117,0.025444497,0.00437118,0.0,True,1.2972331841898148,76.13298761070237
STARLINK-34614,2025-161R,2026-07-16 06:44:13.494336,15.32828926,0.00014987,53.1595,57.1996,91.7428,268.3745,65030,5501,0.023130531,0.00803679,0.0,True,1.2685773341898148,69.16273803691801
STARLINK-3555,2022-022M,2026-07-16 06:40:10.685280,15.10090478,0.00010487,53.1593,151.5892,133.6633,226.4446,51863,24252,0.021814736,0.0037881,0.0,True,1.2713876241898148,65.19923142621691
STARLINK-34927,2025-175Y,2026-07-16 05:14:18.337920,15.0661882,0.00023238,97.2838,67.276,130.1715,229.9717,65196,5198,0.018880135,0.00291251,0.0,True,1.3310212741898149,56.35947260111871
STARLINK-34894,2025-216V,2026-07-16 05:17:14.225856,15.32911073,0.00010065,53.1582,95.7776,80.2379,279.8737,65753,4619,0.016975168,0.00584601,0.0,True,1.328985534189815,50.621231235505185
STARLINK-34966,2025-179Y,2026-07-15 09:01:24.605472,15.06443635,0.00030337,97.2843,236.781,129.1968,230.953,65257,5114,0.015571995,0.00237261,0.0,True,2.1733098441898147,46.39452003698467
STARLINK-35795,2025-254X,2026-07-16 00:20:48.492096,15.31145305,0.00022026,53.1608,354.1604,73.5955,286.5288,66369,3865,0.015259923,0.004974,0.0,True,1.5348389341898148,45.4544804145399
STARLINK-33764,2025-071T,2026-07-16 06:52:44.449248,15.33028306,0.00015334,53.1578,262.9248,78.3516,281.7658,63510,7243,0.014835486,0.00513971,0.0,True,1.2626635041898149,44.175969054239744
STARLINK-35120,2025-211H,2026-07-16 07:19:12.335232,15.06349381,0.00023991,97.2835,238.7076,86.1314,274.0188,65659,4639,0.013540985,0.00204844,0.0,True,1.244285194189815,40.27660534556234
STARLINK-3287,2021-125S,2026-07-16 03:11:16.341792,15.10380079,0.00015011,53.1611,32.2269,65.8681,294.2468,50172,25602,0.010029687,0.00170277,0.0,True,1.4164610441898149,29.699689613900816
STARLINK-3264,2021-125AU,2026-07-16 01:10:47.730720,15.10333947,0.00016918,53.1605,22.6096,90.4318,269.6868,50198,25611,0.010007483,0.00169669,0.0,True,1.5001255241898148,29.632805562217982
STARLINK-3903,2022-049M,2026-07-16 07:20:37.405536,15.10275331,0.00011713,53.1605,201.4571,28.5583,331.5473,52462,23166,0.009619508,0.00162655,0.0,True,1.2433005841898148,28.46412694793023
STARLINK-32572,2024-209P,2026-07-15 20:42:02.299968,15.30827455,0.0003064,53.1594,266.8512,153.7977,206.318,61952,9452,0.0087846,0.00274936,0.0,True,1.686762454189815,25.949173343966663
STARLINK-3864,2022-049T,2026-07-16 06:53:08.696544,15.10098556,0.00016259,53.1624,201.5364,102.4273,257.6901,52468,23166,0.0086052084,0.00144393,0.0,True,1.2623828641898147,25.40880057122908
STARLINK-3668,2022-025AY,2026-07-16 03:10:45.372576,15.10025748,0.00015235,53.1599,162.2715,115.7466,244.3683,52002,24031,0.0083021044,0.0013891,0.0,True,1.4168194841898147,24.495774828062437
STARLINK-3875,2022-049AJ,2026-07-16 06:54:44.668800,15.09999746,0.00010334,53.1591,191.5328,62.0328,298.0769,52483,23304,0.00824385,0.00137814,0.0,True,1.261272074189815,24.320297873443806
STARLINK-3900,2022-049L,2026-07-16 07:26:32.450784,15.0997987,0.00017539,53.1627,191.4373,119.6511,240.4655,52461,23180,0.0080543873,0.00134503,0.0,True,1.2391912641898148,23.749588405835798
STARLINK-3291,2021-125V,2026-07-16 00:17:15.460800,15.09992746,0.00017365,53.1616,32.7845,58.4739,301.6422,50175,25597,0.007998446,0.00133597,0.0,True,1.5373045741898146,23.58107909218039
STARLINK-3881,2022-049X,2026-07-16 06:37:25.282848,15.0998951,0.00010832,53.1615,201.5845,40.1678,319.9393,52472,23166,0.0078870695,0.00131685,0.0,True,1.2733020041898149,23.245584965795388
STARLINK-3883,2022-049AU,2026-07-16 06:27:42.196896,15.10441204,9.742e-05,53.1622,191.6126,43.5732,316.5337,52493,23180,0.0073890988,0.00124777,0.0,True,1.2800506841898147,21.745571543198817
STARLINK-3578,2022-022S,2026-07-16 06:33:47.433888,15.09869545,0.00014072,53.1607,151.6012,83.3215,276.7937,51868,24252,0.0073554959,0.00122222,0.0,True,1.2758234041898149,21.64435112794513
STARLINK-3856,2022-049J,2026-07-16 07:30:43.481664,15.09875255,0.00010822,53.1593,201.4204,54.8818,305.2276,52459,23166,0.0073475285,0.00122107,0.0,True,1.2362858141898148,21.620351308391093
STARLINK-3885,2022-049N,2026-07-16 07:21:25.391232,15.09863698,0.00013149,53.1614,191.4508,112.4976,247.6155,52463,23180,0.0071721255,0.00119096,0.0,True,1.2427451941898147,21.091993205467155
STARLINK-3860,2022-049AC,2026-07-16 05:35:41.758944,15.09780968,0.0001656,53.1594,191.7835,41.6815,318.4303,52477,23303,0.0068971496,0.00114179,0.0,True,1.3161668641898148,20.263696398264294
STARLINK-3532,2022-016P,2026-07-16 06:31:00.490080,15.1348317,0.00014759,53.1604,111.5142,86.4612,273.655,51727,24283,0.006614594,0.00121481,0.0,True,1.277755624189815,19.412567621752284
STARLINK-3918,2022-049AM,2026-07-16 06:06:18.184896,15.09714703,0.00015614,53.1593,201.688,46.8223,313.2899,52486,23166,0.0064719323,0.00106816,0.0,True,1.2949119341898148,18.982834577437742
STARLINK-3913,2022-049AL,2026-07-16 06:44:36.004128,15.09741269,0.00010738,53.1596,191.5692,40.8283,319.2789,52485,23180,0.0063504964,0.00104853,0.0,True,1.268316804189815,18.617038999535076
STARLINK-3583,2022-022AA,2026-07-16 04:16:21.378144,15.09697175,0.00014353,53.1598,152.0323,90.5094,269.6063,51876,24251,0.0063456071,0.00104642,0.0,True,1.371263864189815,18.602311194009367
STARLINK-3323,2022-001B,2026-07-16 06:13:48.788544,15.09832943,0.00012979,53.1587,301.6664,114.0313,246.0815,50804,24995,0.0062874552,0.0010406,0.0,True,1.2896966141898147,18.42714299525893
STARLINK-3892,2022-049AP,2026-07-16 06:01:05.299392,15.09674885,0.00011579,53.1585,201.7064,62.0791,298.0318,52488,23166,0.0061918665,0.00101999,0.0,True,1.298533294189815,18.139205706883214
STARLINK-3839,2022-049AF,2026-07-16 06:22:20.245440,15.09647138,0.00013413,53.1596,201.6387,44.3597,315.7502,52480,23166,0.0060296786,0.00099205,0.0,True,1.2837769741898148,17.650654820289386
STARLINK-3653,2022-025AW,2026-07-16 06:06:28.675584,15.096152,0.00013412,53.1605,161.6026,79.9667,280.1476,52000,24033,0.0056942815,0.00093513,0.0,True,1.2947905141898148,16.640354110026784
STARLINK-3923,2022-049AQ,2026-07-16 06:11:54.142656,15.09574098,0.00015579,53.1594,201.6727,44.0139,316.0977,52489,23166,0.005643917,0.00092566,0.0,True,1.2910235341898146,16.488643525403297
STARLINK-3599,2022-017AY,2026-07-16 06:23:04.699968,15.09731048,0.00016894,53.16,111.6358,67.2994,292.8176,51814,24349,0.0056035848,0.00092297,0.0,True,1.2832624541898148,16.367152760258183
STARLINK-3522,2022-016M,2026-07-16 06:55:21.777600,15.09605064,0.00016584,53.1611,111.5383,86.081,274.0372,51725,24283,0.0052485202,0.00086055,0.0,True,1.2608425741898148,15.297608576456035
STARLINK-3575,2022-022AC,2026-07-16 04:06:01.639584,15.09538478,0.00013065,53.1599,152.0676,87.5395,272.5746,51878,24251,0.0051303523,0.00083932,0.0,True,1.3784367641898148,14.941657039307266
STARLINK-5435,2022-175AR,2026-07-14 11:43:37.719264,15.09546398,8.726e-05,53.1601,194.4712,102.536,257.5729,54797,19906,0.0051032318,0.000835,0.0,True,3.060658064189815,14.859963248834191
STARLINK-3873,2022-049S,2026-07-16 07:15:37.368576,15.09492343,0.00010395,53.159,201.4755,93.9345,266.1765,52467,23166,0.0049763383,0.0008127,0.0,True,1.2467732341898148,14.477728002382426
STARLINK-3274,2021-125AG,2026-07-16 06:59:19.828608,15.30858001,6.658e-05,53.1608,39.0803,76.2472,283.8604,50186,25590,0.0049631746,0.00152776,0.0,True,1.2580873541898148,14.438075615824271
STARLINK-31063,2023-192S,2026-07-16 04:23:59.742240,15.31240259,0.00011047,53.1589,175.5458,58.2348,301.876,58547,14580,0.004349556,0.00135122,0.0,True,1.3659587241898148,12.589701532058063
STARLINK-36274,2026-054V,2026-07-16 05:25:58.370592,15.34276649,0.00017101,53.1597,59.7014,55.6321,304.4843,68251,1867,0.0041673553,0.00142565,0.0,True,1.3229190441898149,12.040867041180404
STARLINK-32166,2024-131C,2026-07-16 05:26:16.564704,15.31211308,0.00022133,53.16,175.7144,155.8037,204.3068,60257,11139,0.004138414,0.00128313,0.0,True,1.3227084641898148,11.953688541587168
STARLINK-3447,2022-016Y,2026-07-16 05:59:37.165344,15.30318338,0.0001251,53.1607,99.2754,99.96,260.1542,51736,24300,0.0039233097,0.00118131,0.0,True,1.2995533641898147,11.305740103540028
STARLINK-3904,2022-049P,2026-07-16 07:26:33.310464,15.09302271,0.00014838,53.1608,201.4467,46.4156,313.6959,52464,23166,0.0037552545,0.00060761,0.0,True,1.2391813141898147,10.799515428600015
STARLINK-5410,2022-175BB,2026-07-16 05:01:46.343424,15.2955881,0.00012416,53.1605,169.663,150.098,210.0092,54807,19956,0.0036592814,0.00107444,0.0,True,1.3397249141898149,10.510420230412244
STARLINK-3147,2021-104C,2026-07-16 01:26:07.596960,15.30216489,0.00011726,53.1613,10.1349,74.1581,285.9549,49410,25804,0.00357604,0.00107144,0.0,True,1.4894789241898148,10.259676125757633
STARLINK-34980,2025-179Z,2026-07-15 06:18:17.105472,15.0584791,0.00025043,97.2834,236.6262,99.6948,260.4563,65258,5101,0.0033957763,0.00049544,0.0,True,2.2865910941898147,9.71667636772584
STARLINK-30566,2023-158D,2026-07-15 22:10:22.856160,15.27687261,0.0001752,42.9957,22.6947,319.6512,40.421,58054,15318,0.0032648,0.00090991,0.0,True,1.6254134241898148,9.322142697286926
STARLINK-5264,2022-141BB,2026-07-16 03:30:42.206112,15.09271333,0.00014,53.1595,102.0177,105.1456,254.969,54206,20588,0.0032498076,0.00052437,0.0,True,1.4029672441898149,9.276981804814866
STARLINK-33643,2025-063U,2026-07-16 05:41:26.171808,15.34325732,0.00015488,53.1586,175.158,96.04,264.0779,63381,7444,0.0032134211,0.00109531,0.0,True,1.312180604189815,9.167376483856604
STARLINK-32315,2024-152W,2026-07-15 05:09:44.487072,15.30898567,0.00022526,53.1613,36.2179,162.6622,197.4456,60740,10624,0.0030729372,0.00093824,0.0,True,2.334190844189815,8.744203522759266
STARLINK-3799,2022-045BD,2026-07-15 18:32:37.290048,15.39024091,0.00017225,53.215,322.2503,40.1087,320.0046,52382,23543,0.0025997005,0.0010296,0.0,True,1.7766352541898147,7.3186951503483835
STARLINK-11735 [DTC],2025-111H,2026-07-16 06:50:46.275648,15.70635903,0.00014656,42.9988,278.7367,224.5393,135.5357,64130,6671,0.0025534571,0.00337976,0.0,True,1.2640312541898147,7.179398358977922
STARLINK-30485,2023-147H,2026-07-16 05:08:56.011488,15.28101482,0.00043283,42.9979,319.4161,208.4013,151.6603,57920,15628,0.0025023894,0.00070385,0.0,True,1.3347519041898148,7.025569558485976
STARLINK-35035,2025-192D,2026-07-15 10:41:09.773664,15.30392141,0.00037896,53.1617,358.9775,8.5816,351.5249,65407,4895,0.0024118535,0.00072208,0.0,True,2.1040370641898147,6.752852578898902
STARLINK-11734 [DTC],2025-124N,2026-07-15 12:26:40.585920,15.7073606,0.00017235,42.9991,338.2449,194.6097,165.4721,64329,6294,0.0020436275,0.00269275,0.0,True,2.030763774189815,5.64366293671906
STARLINK-3128,2021-104AK,2026-07-16 01:39:07.562592,15.34225428,9.646e-05,53.1616,348.6127,96.12,263.9913,49441,25835,0.0019618616,0.00066125,0.0,True,1.480451544189815,5.3973634104403265
STARLINK-31843,2024-088Q,2026-07-16 03:36:40.576032,15.31835766,0.00013787,53.1604,262.967,155.0862,205.0206,59722,12335,0.0019372696,0.00060497,0.0,True,1.398819444189815,5.323286100091555
STARLINK-11744 [DTC],2025-127L,2026-07-15 16:48:33.499872,15.71233295,0.00041897,43.0002,33.0616,262.9523,97.0868,64380,6363,0.0019244204,0.00258616,0.0,True,1.8489013441898148,5.2845810669046065
STARLINK-31437,2024-112V,2026-07-16 04:03:48.167136,15.30626145,0.000245,53.1596,201.4892,129.909,230.2126,60057,11826,0.0019022622,0.00057169,0.0,True,1.3799815841898149,5.217834976380447
STARLINK-4727,2022-111AG,2026-07-16 05:52:52.644864,15.09052717,0.00013072,53.1615,31.7923,99.8038,260.3101,53803,21343,0.0018759471,0.0002987,0.0,True,1.3042353141898149,5.138567253968323
STARLINK-31013,2023-191U,2026-07-16 04:05:50.860320,15.10826154,0.00077996,42.9996,120.6058,163.0438,197.067,58526,14485,0.0018209111,0.00030726,0.0,True,1.3785615241898148,4.972784932385898
STARLINK-31701,2024-076U,2026-07-16 04:23:00.827808,15.27698533,7.514e-05,43.003,3.3685,262.1663,97.9103,59582,12606,0.0017821405,0.00049285,0.0,True,1.366640604189815,4.855998100545947
STARLINK-4723,2022-111AA,2026-07-16 07:07:32.975616,15.27568929,0.00011713,53.1591,54.2619,118.7938,241.3179,53797,21312,0.0017400934,0.00047495,0.0,True,1.2523796341898148,4.729341623806934
STARLINK-5256,2022-141U,2026-07-16 03:24:40.570272,15.33993795,0.00021683,53.1631,144.1263,131.8145,228.3043,54175,20529,0.0017236806,0.00057561,0.0,True,1.407152844189815,4.679902128064729
STARLINK-34950,2025-175V,2026-07-16 03:43:10.853472,15.05742344,0.00014961,97.2834,67.2083,116.5178,243.6203,65193,5194,0.0017115217,0.00024785,0.0,True,1.3943023441898148,4.643276452690636
STARLINK-11496 [DTC],2024-237A,2026-07-15 18:41:49.322976,15.71004402,0.0004069,42.9996,4.8683,245.4667,114.5776,62267,9319,0.0017009573,0.00225432,0.0,True,1.7702459841898148,4.611453813724771
STARLINK-31920,2024-100Y,2026-07-15 01:09:45.597888,15.65331011,0.0026706,42.9896,70.1592,242.6196,117.1951,59907,12126,0.0016936968,0.00180018,0.0,True,2.5008446541898146,4.589583355372979
STARLINK-30327,2023-129K,2026-07-15 23:05:24.293472,15.43632863,0.00303385,42.9947,73.1042,216.5546,143.3241,57707,16063,0.0016364621,0.00077147,0.0,True,1.5872023441898149,4.4171779944987595
STARLINK-30776,2023-162U,2026-07-15 04:12:16.511904,15.46543401,0.00179759,42.9914,122.9678,188.5103,171.5453,58136,15191,0.0015936723,0.00082171,0.0,True,2.374097964189815,4.288284317922562
STARLINK-11731 [DTC],2025-127B,2026-07-14 22:45:07.879104,15.71008808,0.0003254,42.9998,37.7515,262.9297,97.12,64371,6351,0.0015572,0.00205867,0.0,True,2.601281214189815,4.178420545710725
STARLINK-3973,2022-052AZ,2026-07-16 01:15:42.919776,15.29707938,0.00012093,53.1612,40.1544,77.4492,282.6643,52645,23054,0.0015314146,0.00044583,0.0,True,1.4967089841898147,4.100748413380406
STARLINK-3173,2022-005H,2026-07-16 05:58:11.655264,15.0902776,0.00021549,53.1604,71.7249,147.1545,212.9581,51111,24828,0.0015230069,0.0002416,0.0,True,1.3005430641898148,4.075422299106684
STARLINK-11699 [DTC],2025-089M,2026-07-16 03:26:37.000320,15.71337855,0.00017323,42.9942,238.3429,245.6244,114.4443,63762,7033,0.0015101574,0.00202313,0.0,True,1.4058052741898148,4.036716362244023
STARLINK-33888,2025-093AA,2026-07-16 01:24:20.695104,15.27630303,0.00019771,43.002,72.9977,266.5288,93.5337,63860,6760,0.0014979672,0.00041254,0.0,True,1.490716214189815,3.999996403370667
STARLINK-31495,2024-056T,2026-07-16 02:58:57.235584,15.38515042,0.00099349,42.9959,214.381,85.7357,274.4634,59313,13092,0.0014791036,0.00057721,0.0,True,1.4250155141898149,3.943174479513515
STARLINK-11693 [DTC],2025-089N,2026-07-16 05:37:47.916768,15.7072704,0.0001368,43.0005,237.2934,270.8083,89.2628,63763,7024,0.0014693874,0.00191591,0.0,True,1.3147067041898148,3.913906833010151
STARLINK-11403 [DTC],2025-035J,2026-07-15 16:57:04.105728,15.70868944,0.00020032,43.0,323.7788,283.5626,76.5018,63060,8135,0.0014675887,0.00192525,0.0,True,1.8429915541898148,3.9084886946674238
STARLINK-32206,2024-131U,2026-07-16 05:13:38.790912,15.30525569,0.00024652,53.1603,175.6677,149.9373,210.1769,60273,11139,0.001466039,0.0004376,0.0,True,1.3314789941898146,3.9038206071654926
STARLINK-11746 [DTC],2025-127C,2026-07-15 22:24:12.850848,15.71010641,0.0002678,43.0002,31.3601,262.1522,97.9041,64372,6367,0.0014583,0.00192453,0.0,True,1.6158070041898147,3.8805087860533773
STARLINK-11461 [DTC],2024-249N,2026-07-16 03:40:37.629984,15.71003328,0.00022772,43.0013,113.4033,266.9359,93.1248,62421,8968,0.0014556045,0.00192023,0.0,True,1.396075764189815,3.8723892597828375
STARLINK-11669 [DTC],2025-075A,2026-07-16 03:05:35.878272,15.70896981,0.0001681,43.0006,99.1799,258.7194,101.3484,63548,7345,0.0014527036,0.00190749,0.0,True,1.420401594189815,3.863651016874951
STARLINK-35813,2025-254P,2026-07-15 17:38:28.103136,15.31757492,5.987e-05,53.1594,356.7276,104.858,255.2488,66361,3859,0.0014526302,0.00045066,0.0,True,1.8142415841898147,3.8634299175507967
STARLINK-11478 [DTC],2025-006D,2026-07-15 16:35:37.008384,15.70935101,0.00020272,43.0007,88.3558,265.5259,94.5377,62557,8673,0.0014462498,0.00190194,0.0,True,1.857888514189815,3.8442105425121946
STARLINK-11432 [DTC],2025-024D,2026-07-15 20:53:01.408416,15.70945863,0.0001999,43.0014,129.0453,240.2484,119.8185,62882,8362,0.0014425,0.00189781,0.0,True,1.679133884189815,3.832915198565146
STARLINK-11711 [DTC],2025-127J,2026-07-15 23:48:07.515360,15.7100623,0.00029737,43.0001,30.9332,256.5014,103.5522,64378,6379,0.0014139798,0.00186427,0.0,True,1.5575354241898147,3.747005158446041
STARLINK-11382 [DTC],2025-024C,2026-07-16 04:15:31.994496,15.70998732,0.00026288,43.0008,127.0442,247.3882,112.6707,62881,8367,0.0013851902,0.00182471,0.0,True,1.371835434189815,3.660283617537738
STARLINK-11365 [DTC],2025-024H,2026-07-15 19:59:30.533856,15.70878487,0.00019512,42.9999,128.7453,298.2336,61.8335,62886,8362,0.0013844051,0.00181415,0.0,True,1.7162967841898147,3.6579186981999525
STARLINK-37178,2026-068U,2026-07-16 03:48:33.556608,15.49351462,7.362e-05,53.1563,245.4626,66.9745,293.1342,68526,1670,0.0013827448,0.00077335,0.0,True,1.390567354189815,3.652917455585604
STARLINK-11408 [DTC],2025-035N,2026-07-15 17:42:45.231264,15.70861574,0.00017911,43.0001,323.1379,279.6083,80.4583,63064,8136,0.0013797542,0.00180658,0.0,True,1.8112655641898148,3.643909013639888
STARLINK-11409 [DTC],2025-035K,2026-07-15 15:34:27.930432,15.70861089,0.0001106,42.9996,324.2115,260.3348,99.7395,63061,8134,0.0013746,0.00179957,0.0,True,1.9003546941898148,3.6283832624606576
STARLINK-11451 [DTC],2025-006H,2026-07-16 01:22:02.735904,15.71006368,0.00014724,42.9997,85.9238,297.2898,62.7819,62561,8679,0.0013622369,0.00179419,0.0,True,1.492312964189815,3.5911424851520657
STARLINK-33884,2025-089V,2026-07-16 06:16:19.559136,15.27630048,0.00010212,43.0052,38.8949,303.6654,56.41,63770,6857,0.0013614773,0.0003745,0.0,True,1.2879515841898148,3.588854378249783
STARLINK-33582,2025-015AB,2026-07-15 21:44:44.510208,15.45656507,0.0003876,53.1524,81.0566,96.3664,263.7785,62783,8412,0.001361,0.00066835,0.0,True,1.6432183541898149,3.5874166301923065
STARLINK-3357,2022-005AY,2026-07-16 01:07:35.913216,15.21642812,0.00011352,53.1603,80.9873,71.616,288.496,51150,24814,0.0013591333,0.00030903,0.0,True,1.502345634189815,3.5817936586882384
STARLINK-3660,2022-025X,2026-07-16 07:00:35.592768,15.29651543,6.937e-05,53.1611,159.1217,123.0003,237.1064,51977,24078,0.0013581942,0.00039403,0.0,True,1.2572104541898148,3.578964852485061
STARLINK-11594 [DTC],2025-124D,2026-07-15 18:25:27.922656,15.70864726,0.00015311,42.9997,337.57,275.855,84.2144,64320,6297,0.0013579956,0.00177761,0.0,True,1.7816047841898148,3.5783666191638486
STARLINK-11720 [DTC],2025-111J,2026-07-16 06:27:50.518944,15.7101104,0.00016113,42.9981,278.6077,255.0,105.069,64131,6681,0.001345916,0.00177254,0.0,True,1.2799543641898148,3.5419798154029087
STARLINK-11455 [DTC],2024-254B,2026-07-15 22:07:19.060032,15.70946926,0.0002024,42.9998,170.5014,203.514,156.5636,62463,8956,0.0013412,0.00176134,0.0,True,1.627540694189815,3.527774033213384
STARLINK-11618 [DTC],2025-048C,2026-07-16 04:36:35.993664,15.71009913,0.00015967,42.9984,265.1146,223.418,136.6562,63185,7872,0.0013410547,0.00176589,0.0,True,1.3572058141898147,3.5273363529436343
STARLINK-11657 [DTC],2025-075L,2026-07-16 02:27:33.280992,15.70877111,0.00019206,43.0014,99.8582,267.7996,92.2652,63558,7344,0.001333281,0.00174543,0.0,True,1.4468205441898148,3.503920006674187
STARLINK-11566 [DTC],2025-027H,2026-07-16 06:47:35.534688,15.71004199,0.00020115,42.9987,292.804,265.2827,94.7811,62914,8341,0.0013266616,0.00174608,0.0,True,1.2662389041898148,3.483980703318516
STARLINK-11446 [DTC],2024-249H,2026-07-15 23:43:58.601280,15.7077811,0.00033158,42.9995,113.8752,299.6392,60.4145,62416,8966,0.0013205372,0.00172125,0.0,True,1.5604163741898147,3.4655324648873185
STARLINK-11509 [DTC],2025-035H,2026-07-15 17:12:21.617568,15.70865252,0.00017697,42.9997,323.8655,279.0149,81.0518,63059,8123,0.0013203378,0.00172719,0.0,True,1.832372204189815,3.4649318217642078
STARLINK-11392 [DTC],2025-035E,2026-07-15 17:04:42.889728,15.70866079,0.00017612,42.9996,323.8243,276.6327,83.434,63056,8135,0.0013109808,0.00171472,0.0,True,1.8376815541898148,3.4367461763131075
STARLINK-11593 [DTC],2025-057M,2026-07-16 02:01:38.475840,15.70911499,0.00017479,43.0001,210.3513,250.9826,109.0853,63318,7740,0.001304284,0.00170908,0.0,True,1.4648159741898148,3.4165737246237917
STARLINK-11674 [DTC],2025-124L,2026-07-15 20:19:46.240608,15.70886472,0.0001467,42.9992,336.4147,259.4283,100.642,64327,6299,0.0013024,0.00170473,0.0,True,1.7022261041898148,3.410898641153676
STARLINK-11692 [DTC],2025-127M,2026-07-16 06:09:40.309056,15.70861366,0.00010755,42.9999,29.4861,298.1644,61.9115,64381,6383,0.00129951,0.00169899,0.0,True,1.2925725341898149,3.4021932317966517
STARLINK-11415 [DTC],2025-008F,2026-07-16 00:31:59.509920,15.70971982,0.00035333,43.0001,72.9748,258.3938,101.6533,62592,8740,0.0012920265,0.00169734,0.0,True,1.5270725241898149,3.379651041165754
STARLINK-11571 [DTC],2025-031F,2026-07-16 07:07:06.278880,15.70983234,0.00013227,42.9987,305.8387,171.1646,188.9245,62986,8297,0.001287056,0.00169116,0.0,True,1.252688624189815,3.364678640747383
STARLINK-11713 [DTC],2025-107G,2026-07-15 22:05:45.893184,15.70970752,0.0002544,43.0012,45.4608,268.5625,91.4951,64070,6746,0.0012734,0.00167197,0.0,True,1.628619014189815,3.323543322346163
STARLINK-35180,2025-195E,2026-07-16 04:46:55.584480,15.3441461,0.00012316,53.1601,19.5313,100.4153,259.6989,65462,4969,0.0012732457,0.00042909,0.0,True,1.350034624189815,3.323078531805059
STARLINK-31692,2024-076P,2026-07-15 18:18:59.325696,15.36206163,0.00112248,43.0002,2.7616,297.854,62.1177,59577,12612,0.0012712163,0.00045921,0.0,True,1.7861024341898148,3.316965466839957
STARLINK-11587 [DTC],2025-057D,2026-07-16 01:31:14.920032,15.70992233,0.00015942,42.9997,211.08,247.818,112.2519,63310,7736,0.001270236,0.00166919,0.0,True,1.4859219441898148,3.314012555839026
STARLINK-11741 [DTC],2025-107A,2026-07-14 23:50:36.282336,15.70967952,0.00019404,43.0005,51.4259,272.7483,87.3163,64064,6731,0.0012674125,0.00166368,0.0,True,2.555813584189815,3.305507461264784
STARLINK-11527 [DTC],2025-004N,2026-07-15 21:18:46.637856,15.71026001,0.0001419,43.0002,17.7343,298.9243,61.1482,62523,8737,0.0012646,0.00166407,0.0,True,1.6612492841898148,3.2970355014666417
STARLINK-11697 [DTC],2025-075F,2026-07-16 01:56:58.310016,15.70894117,0.00016925,43.0009,99.6894,273.2732,86.7942,63553,7344,0.001259665,0.00164802,0.0,True,1.4680586341898147,3.2821700360075012
STARLINK-11458 [DTC],2025-031B,2026-07-15 08:44:18.036960,15.70948465,0.00015715,42.9998,311.7607,255.7193,104.35,62982,8282,0.0012581505,0.00164984,0.0,True,2.185191424189815,3.2776079797890874
STARLINK-32698,2024-239M,2026-07-15 16:40:04.310976,15.34383523,8.571e-05,53.1603,317.8248,91.9466,268.1634,62312,8900,0.001256704,0.00042301,0.0,True,1.854794734189815,3.273250756732016
STARLINK-11540 [DTC],2025-006L,2026-07-16 02:00:15.981120,15.70980405,0.00022809,43.0017,86.136,269.7852,90.2755,62564,8679,0.0012559659,0.00164923,0.0,True,1.4657707741898147,3.2710274132557466
STARLINK-11607 [DTC],2025-043J,2026-07-16 01:19:06.227616,15.70820887,0.00041339,42.9977,196.7036,294.9591,65.0846,63140,7966,0.0012482379,0.00162808,0.0,True,1.4943558841898148,3.2477487269197307
STARLINK-11597 [DTC],2025-039M,2026-07-15 11:00:08.142912,15.70845691,7.788e-05,42.9998,186.3833,285.0408,75.0373,63115,7971,0.0012343796,0.00161082,0.0,True,2.0908614941898147,3.2060040298635184
STARLINK-11270 [DTC],2024-158K,2026-07-15 20:32:39.144768,15.69771592,6.8e-05,53.1571,9.5191,65.2492,294.8597,60999,10771,0.0012309,0.00151682,0.0,True,1.6932804541898148,3.1955225965075655
STARLINK-5571,2023-013BB,2026-07-16 06:58:27.969600,15.23537833,0.0001103,42.9991,300.9438,271.0403,89.0321,55380,19129,0.0012302335,0.00029842,0.0,True,1.2586875741898147,3.193514930301179
STARLINK-11367 [DTC],2024-220K,2026-07-15 19:00:14.632128,15.7097048,0.00037971,43.0013,350.6213,268.5254,91.5179,62097,9520,0.0012145343,0.00159323,0.0,True,1.7574530541898148,3.146224977852113
